user_id,video_unique_id,behavior_type,behavior_time,content_category,behavior_weight,behavior_weekday,behavior_day_of_month,user_active_days,total_behavior_count,total_behavior_weight,user_cate_prefer_score
user_219,5104007979663458,点赞,2026-01-20,舞台,0.5,2,20,19,30,8.6,8.6
user_219,5202086223609984,观看,2026-02-11,舞台,0.1,3,11,19,30,8.6,8.6
user_219,5110474233282600,观看,2026-01-14,舞台,0.1,3,14,19,30,8.6,8.6
user_219,5192430383988856,观看,2026-01-26,舞台,0.1,1,26,19,30,8.6,8.6
user_219,5236532714602505,观看,2026-02-12,舞台,0.1,4,12,19,30,8.6,8.6
user_219,5085376642220084,点赞,2026-02-01,舞台,0.5,7,1,19,30,8.6,8.6
user_219,5099271687438344,观看,2026-02-02,舞台,0.1,1,2,19,30,8.6,8.6
user_219,4933628858138676,观看,2026-02-09,舞台,0.1,1,9,19,30,8.6,8.6
user_219,5085415355383822,观看,2026-02-09,舞台,0.1,1,9,19,30,8.6,8.6
user_219,5094438418972741,收藏,2026-02-02,舞台,1.0,1,2,19,30,8.6,8.6
user_219,5101794557362210,观看,2026-02-03,舞台,0.1,2,3,19,30,8.6,8.6
user_219,5161959587512371,观看,2026-02-12,舞台,0.1,4,12,19,30,8.6,8.6
user_219,5085389669728275,观看,2026-01-18,舞台,0.1,7,18,19,30,8.6,8.6
user_219,5104250032685079,点赞,2026-02-08,舞台,0.5,7,8,19,30,8.6,8.6
user_219,5068408631525452,观看,2026-01-20,舞台,0.1,2,20,19,30,8.6,8.6
user_219,5162361678397478,观看,2026-02-11,舞台,0.1,3,11,19,30,8.6,8.6
user_219,5085411874111531,观看,2026-01-22,舞台,0.1,4,22,19,30,8.6,8.6
user_219,5104251115077691,观看,2026-02-04,舞台,0.1,3,4,19,30,8.6,8.6
user_219,5202747600076850,观看,2026-02-02,舞台,0.1,1,2,19,30,8.6,8.6
user_219,5186104979030019,收藏,2026-02-04,舞台,1.0,3,4,19,30,8.6,8.6
user_219,5085426583535646,收藏,2026-01-24,舞台,1.0,6,24,19,30,8.6,8.6
user_219,5066869128757286,收藏,2026-02-05,舞台,1.0,4,5,19,30,8.6,8.6
user_219,5162358411034649,观看,2026-02-07,舞台,0.1,6,7,19,30,8.6,8.6
user_219,5163052761546818,观看,2026-02-08,舞台,0.1,7,8,19,30,8.6,8.6
user_219,5192420489625750,观看,2026-01-24,舞台,0.1,6,24,19,30,8.6,8.6
user_219,5110490683080709,点赞,2026-02-07,舞台,0.5,6,7,19,30,8.6,8.6
user_219,5235888213655712,观看,2026-02-10,舞台,0.1,2,10,19,30,8.6,8.6
user_220,5187583341166672,点赞,2026-01-20,舞台,0.5,2,20,24,38,11.0,11.0
user_220,5163268130668586,点赞,2026-01-24,舞台,0.5,6,24,24,38,11.0,11.0
user_220,5241343320981577,观看,2026-01-25,舞台,0.1,7,25,24,38,11.0,11.0
user_220,4822682471170119,观看,2026-02-05,舞台,0.1,4,5,24,38,11.0,11.0
user_220,5191920687710229,观看,2026-01-19,舞台,0.1,1,19,24,38,11.0,11.0
user_220,5159706428375088,观看,2026-01-16,舞台,0.1,5,16,24,38,11.0,11.0
user_220,5110486769795113,观看,2026-01-15,舞台,0.1,4,15,24,38,11.0,11.0
user_220,5103622284050452,观看,2026-02-02,舞台,0.1,1,2,24,38,11.0,11.0
user_220,5235912129577108,观看,2026-01-25,舞台,0.1,7,25,24,38,11.0,11.0
user_220,5009746852249661,收藏,2026-01-21,舞台,1.0,3,21,24,38,11.0,11.0
user_220,5202396201287712,点赞,2026-02-07,舞台,0.5,6,7,24,38,11.0,11.0
user_220,5175257867157571,收藏,2026-01-23,舞台,1.0,5,23,24,38,11.0,11.0
user_220,5192400264429798,观看,2026-01-17,舞台,0.1,6,17,24,38,11.0,11.0
user_220,4931453541089345,观看,2026-02-10,舞台,0.1,2,10,24,38,11.0,11.0
user_220,5235869620305971,观看,2026-02-05,舞台,0.1,4,5,24,38,11.0,11.0
user_220,4969274998194178,观看,2026-02-09,舞台,0.1,1,9,24,38,11.0,11.0
user_220,4971681031323697,观看,2026-01-29,舞台,0.1,4,29,24,38,11.0,11.0
user_220,5235929087148118,观看,2026-02-12,舞台,0.1,4,12,24,38,11.0,11.0
user_220,5068050974834691,收藏,2026-01-28,舞台,1.0,3,28,24,38,11.0,11.0
user_220,5199662534295738,收藏,2026-02-10,舞台,1.0,2,10,24,38,11.0,11.0
user_220,5198533406687570,点赞,2026-01-27,舞台,0.5,2,27,24,38,11.0,11.0
user_220,5202899169640666,观看,2026-01-31,舞台,0.1,6,31,24,38,11.0,11.0
user_220,5197698551447742,观看,2026-01-31,舞台,0.1,6,31,24,38,11.0,11.0
user_220,5035883104239662,观看,2026-01-29,舞台,0.1,4,29,24,38,11.0,11.0
user_220,5191920687710229,点赞,2026-02-03,舞台,0.5,2,3,24,38,11.0,11.0
user_220,5106547282346045,点赞,2026-02-10,舞台,0.5,2,10,24,38,11.0,11.0
user_220,5190484130463758,观看,2026-01-31,舞台,0.1,6,31,24,38,11.0,11.0
user_220,5085423911764020,观看,2026-01-24,舞台,0.1,6,24,24,38,11.0,11.0
user_220,5085398330703874,观看,2026-02-04,舞台,0.1,3,4,24,38,11.0,11.0
user_220,5067354493878300,点赞,2026-02-05,舞台,0.5,4,5,24,38,11.0,11.0
user_220,5105082715275270,点赞,2026-02-06,舞台,0.5,5,6,24,38,11.0,11.0
user_220,5070549643100261,观看,2026-01-17,舞台,0.1,6,17,24,38,11.0,11.0
user_220,5106547282346045,观看,2026-01-20,舞台,0.1,2,20,24,38,11.0,11.0
user_220,5104559731965957,点赞,2026-01-18,舞台,0.5,7,18,24,38,11.0,11.0
user_220,5202888224866428,观看,2026-02-03,舞台,0.1,2,3,24,38,11.0,11.0
user_220,4982593754693743,观看,2026-02-06,舞台,0.1,5,6,24,38,11.0,11.0
user_220,5002464449986631,观看,2026-02-09,舞台,0.1,1,9,24,38,11.0,11.0
user_220,4604459066785805,观看,2026-02-08,舞台,0.1,7,8,24,38,11.0,11.0
user_221,5105082715275270,观看,2026-01-23,舞台,0.1,5,23,19,40,12.2,12.2
user_221,5085413908348981,观看,2026-02-05,舞台,0.1,4,5,19,40,12.2,12.2
user_221,5063709555621927,观看,2026-02-03,舞台,0.1,2,3,19,40,12.2,12.2
user_221,5201306835419169,观看,2026-01-29,舞台,0.1,4,29,19,40,12.2,12.2
user_221,5193069218431100,收藏,2026-02-11,舞台,1.0,3,11,19,40,12.2,12.2
user_221,4604459066785805,观看,2026-02-03,舞台,0.1,2,3,19,40,12.2,12.2
user_221,5200313028640790,观看,2026-02-10,舞台,0.1,2,10,19,40,12.2,12.2
user_221,4932899128934430,点赞,2026-02-03,舞台,0.5,2,3,19,40,12.2,12.2
user_221,5185062027853885,观看,2026-01-20,舞台,0.1,2,20,19,40,12.2,12.2
user_221,5085430509404163,观看,2026-01-17,舞台,0.1,6,17,19,40,12.2,12.2
user_221,4848874532306979,观看,2026-01-20,舞台,0.1,2,20,19,40,12.2,12.2
user_221,5157162847240232,收藏,2026-01-23,舞台,1.0,5,23,19,40,12.2,12.2
user_221,5194062085423121,观看,2026-02-07,舞台,0.1,6,7,19,40,12.2,12.2
user_221,5187913537749035,观看,2026-01-27,舞台,0.1,2,27,19,40,12.2,12.2
user_221,5165125477269565,观看,2026-02-09,舞台,0.1,1,9,19,40,12.2,12.2
user_221,5192424117436592,收藏,2026-01-15,舞台,1.0,4,15,19,40,12.2,12.2
user_221,5185150334468222,点赞,2026-02-11,舞台,0.5,3,11,19,40,12.2,12.2
user_221,5162375519862904,观看,2026-02-02,舞台,0.1,1,2,19,40,12.2,12.2
user_221,5110486769795113,观看,2026-01-25,舞台,0.1,7,25,19,40,12.2,12.2
user_221,5105082514210902,点赞,2026-02-06,舞台,0.5,5,6,19,40,12.2,12.2
user_221,5235911420477515,观看,2026-01-29,舞台,0.1,4,29,19,40,12.2,12.2
user_221,5159386402979898,观看,2026-02-10,舞台,0.1,2,10,19,40,12.2,12.2
user_221,4604459066785805,收藏,2026-02-06,舞台,1.0,5,6,19,40,12.2,12.2
user_221,5201836291063882,观看,2026-01-22,舞台,0.1,4,22,19,40,12.2,12.2
user_221,5094438418972741,收藏,2026-01-31,舞台,1.0,6,31,19,40,12.2,12.2
user_221,5103969417232411,观看,2026-02-11,舞台,0.1,3,11,19,40,12.2,12.2
user_221,5187562084433971,点赞,2026-01-17,舞台,0.5,6,17,19,40,12.2,12.2
user_221,5202086223609984,观看,2026-01-15,舞台,0.1,4,15,19,40,12.2,12.2
user_221,5163050228187164,点赞,2026-02-09,舞台,0.5,1,9,19,40,12.2,12.2
user_221,5188256120373305,点赞,2026-02-03,舞台,0.5,2,3,19,40,12.2,12.2
user_221,5104559731965957,观看,2026-02-01,舞台,0.1,7,1,19,40,12.2,12.2
user_221,5179940774281241,观看,2026-01-31,舞台,0.1,6,31,19,40,12.2,12.2
user_221,5201852252749994,观看,2026-01-17,舞台,0.1,6,17,19,40,12.2,12.2
user_221,4728126161485880,观看,2026-01-25,舞台,0.1,7,25,19,40,12.2,12.2
user_221,5200673902624958,点赞,2026-02-04,舞台,0.5,3,4,19,40,12.2,12.2
user_221,5187722764288117,收藏,2026-01-27,舞台,1.0,2,27,19,40,12.2,12.2
user_221,5201659763556454,观看,2026-02-03,舞台,0.1,2,3,19,40,12.2,12.2
user_221,4967225174720557,观看,2026-02-09,舞台,0.1,1,9,19,40,12.2,12.2
user_221,5068452998610981,观看,2026-02-01,舞台,0.1,7,1,19,40,12.2,12.2
user_221,5106547282346045,观看,2026-01-20,舞台,0.1,2,20,19,40,12.2,12.2
user_222,5169427700711426,点赞,2026-02-12,舞台,0.5,4,12,22,38,7.5,7.5
user_222,5106904402165788,观看,2026-02-01,舞台,0.1,7,1,22,38,7.5,7.5
user_222,5159386402979898,观看,2026-02-03,舞台,0.1,2,3,22,38,7.5,7.5
user_222,5192993762639944,观看,2026-02-12,舞台,0.1,4,12,22,38,7.5,7.5
user_222,5200316568633373,观看,2026-01-16,舞台,0.1,5,16,22,38,7.5,7.5
user_222,5185062027853885,观看,2026-01-23,舞台,0.1,5,23,22,38,7.5,7.5
user_222,5235867317633115,观看,2026-01-27,舞台,0.1,2,27,22,38,7.5,7.5
user_222,4822682471170119,观看,2026-01-17,舞台,0.1,6,17,22,38,7.5,7.5
user_222,5235927145185361,观看,2026-01-18,舞台,0.1,7,18,22,38,7.5,7.5
user_222,5031037982408751,观看,2026-01-31,舞台,0.1,6,31,22,38,7.5,7.5
user_222,5169438056710176,观看,2026-02-08,舞台,0.1,7,8,22,38,7.5,7.5
user_222,5186104979030019,观看,2026-02-08,舞台,0.1,7,8,22,38,7.5,7.5
user_222,5192632201314437,观看,2026-01-27,舞台,0.1,2,27,22,38,7.5,7.5
user_222,5162361925861432,观看,2026-01-20,舞台,0.1,2,20,22,38,7.5,7.5
user_222,5085376642220084,观看,2026-01-29,舞台,0.1,4,29,22,38,7.5,7.5
user_222,4969892504338495,点赞,2026-01-24,舞台,0.5,6,24,22,38,7.5,7.5
user_222,5048927724961837,点赞,2026-01-31,舞台,0.5,6,31,22,38,7.5,7.5
user_222,5170591964004377,观看,2026-02-05,舞台,0.1,4,5,22,38,7.5,7.5
user_222,5202506133995562,观看,2026-02-08,舞台,0.1,7,8,22,38,7.5,7.5
user_222,5069059486580794,观看,2026-02-07,舞台,0.1,6,7,22,38,7.5,7.5
user_222,5042684860235786,观看,2026-02-04,舞台,0.1,3,4,22,38,7.5,7.5
user_222,5201659763556454,观看,2026-02-02,舞台,0.1,1,2,22,38,7.5,7.5
user_222,5192438072148019,观看,2026-02-10,舞台,0.1,2,10,22,38,7.5,7.5
user_222,5162361678397478,观看,2026-01-31,舞台,0.1,6,31,22,38,7.5,7.5
user_222,5202039966203919,收藏,2026-01-25,舞台,1.0,7,25,22,38,7.5,7.5
user_222,4982593754693743,观看,2026-02-04,舞台,0.1,3,4,22,38,7.5,7.5
user_222,4969043376144388,观看,2026-01-30,舞台,0.1,5,30,22,38,7.5,7.5
user_222,5031872061702189,观看,2026-01-24,舞台,0.1,6,24,22,38,7.5,7.5
user_222,5162364853485608,观看,2026-01-26,舞台,0.1,1,26,22,38,7.5,7.5
user_222,5199662534295738,观看,2026-01-31,舞台,0.1,6,31,22,38,7.5,7.5
user_222,5192432694788214,观看,2026-01-24,舞台,0.1,6,24,22,38,7.5,7.5
user_222,5104250032685079,观看,2026-01-25,舞台,0.1,7,25,22,38,7.5,7.5
user_222,5101091843670054,点赞,2026-01-27,舞台,0.5,2,27,22,38,7.5,7.5
user_222,5104251115077691,点赞,2026-02-10,舞台,0.5,2,10,22,38,7.5,7.5
user_222,5187562084433971,点赞,2026-02-11,舞台,0.5,3,11,22,38,7.5,7.5
user_222,5201823137464386,观看,2026-01-31,舞台,0.1,6,31,22,38,7.5,7.5
user_222,5185150334468222,点赞,2026-02-05,舞台,0.5,4,5,22,38,7.5,7.5
user_222,5079306565779473,观看,2026-01-31,舞台,0.1,6,31,22,38,7.5,7.5
user_223,5192420489625750,收藏,2026-02-07,舞台,1.0,6,7,20,33,9.4,9.4
user_223,5117766987088073,观看,2026-01-16,舞台,0.1,5,16,20,33,9.4,9.4
user_223,5192421500190800,观看,2026-01-28,舞台,0.1,3,28,20,33,9.4,9.4
user_223,5202924830392506,观看,2026-01-17,舞台,0.1,6,17,20,33,9.4,9.4
user_223,5189105764728929,观看,2026-02-09,舞台,0.1,1,9,20,33,9.4,9.4
user_223,5101091843670054,观看,2026-01-25,舞台,0.1,7,25,20,33,9.4,9.4
user_223,5203125053882375,观看,2026-01-29,舞台,0.1,4,29,20,33,9.4,9.4
user_223,5110481338171482,观看,2026-02-10,舞台,0.1,2,10,20,33,9.4,9.4
user_223,5191642659881077,观看,2026-02-07,舞台,0.1,6,7,20,33,9.4,9.4
user_223,5104251115077691,观看,2026-02-12,舞台,0.1,4,12,20,33,9.4,9.4
user_223,5163480047878166,观看,2026-01-30,舞台,0.1,5,30,20,33,9.4,9.4
user_223,5104057681903634,收藏,2026-01-22,舞台,1.0,4,22,20,33,9.4,9.4
user_223,5104004800380938,观看,2026-02-04,舞台,0.1,3,4,20,33,9.4,9.4
user_223,5192430383988856,观看,2026-02-04,舞台,0.1,3,4,20,33,9.4,9.4
user_223,5104061507108876,观看,2026-02-07,舞台,0.1,6,7,20,33,9.4,9.4
user_223,5163143848984605,点赞,2026-01-22,舞台,0.5,4,22,20,33,9.4,9.4
user_223,5208013884293217,点赞,2026-01-18,舞台,0.5,7,18,20,33,9.4,9.4
user_223,5159706428375088,观看,2026-01-16,舞台,0.1,5,16,20,33,9.4,9.4
user_223,5235868202369063,观看,2026-01-28,舞台,0.1,3,28,20,33,9.4,9.4
user_223,4973180914171966,观看,2026-01-31,舞台,0.1,6,31,20,33,9.4,9.4
user_223,5085425660788746,观看,2026-01-23,舞台,0.1,5,23,20,33,9.4,9.4
user_223,5065075736641593,观看,2026-01-31,舞台,0.1,6,31,20,33,9.4,9.4
user_223,5164078587379741,收藏,2026-01-18,舞台,1.0,7,18,20,33,9.4,9.4
user_223,5192436864188696,观看,2026-01-30,舞台,0.1,5,30,20,33,9.4,9.4
user_223,5104068801265690,收藏,2026-01-19,舞台,1.0,1,19,20,33,9.4,9.4
user_223,5110486769795113,观看,2026-01-16,舞台,0.1,5,16,20,33,9.4,9.4
user_223,5236146247237656,观看,2026-01-30,舞台,0.1,5,30,20,33,9.4,9.4
user_223,5171355461812260,收藏,2026-02-02,舞台,1.0,1,2,20,33,9.4,9.4
user_223,5202900432125963,观看,2026-02-02,舞台,0.1,1,2,20,33,9.4,9.4
user_223,5192438072148019,点赞,2026-02-11,舞台,0.5,3,11,20,33,9.4,9.4
user_223,5163709463724075,观看,2026-02-10,舞台,0.1,2,10,20,33,9.4,9.4
user_223,5192432694788214,观看,2026-01-15,舞台,0.1,4,15,20,33,9.4,9.4
user_223,5162907227586634,点赞,2026-01-21,舞台,0.5,3,21,20,33,9.4,9.4
user_224,5189105764728929,点赞,2026-01-14,舞台,0.5,3,14,23,41,10.4,10.4
user_224,5235868202369063,观看,2026-01-26,舞台,0.1,1,26,23,41,10.4,10.4
user_224,5200313028640790,观看,2026-02-08,舞台,0.1,7,8,23,41,10.4,10.4
user_224,4880019307298828,观看,2026-02-07,舞台,0.1,6,7,23,41,10.4,10.4
user_224,5202924832751964,观看,2026-02-08,舞台,0.1,7,8,23,41,10.4,10.4
user_224,5161893489213476,观看,2026-01-21,舞台,0.1,3,21,23,41,10.4,10.4
user_224,5192704670498880,观看,2026-01-20,舞台,0.1,2,20,23,41,10.4,10.4
user_224,5235912129577108,观看,2026-01-30,舞台,0.1,5,30,23,41,10.4,10.4
user_224,5177407846416452,点赞,2026-01-23,舞台,0.5,5,23,23,41,10.4,10.4
user_224,5179940774281241,点赞,2026-02-05,舞台,0.5,4,5,23,41,10.4,10.4
user_224,5099271687438344,点赞,2026-02-05,舞台,0.5,4,5,23,41,10.4,10.4
user_224,4969443168813106,观看,2026-02-01,舞台,0.1,7,1,23,41,10.4,10.4
user_224,5079306565779473,观看,2026-01-28,舞台,0.1,3,28,23,41,10.4,10.4
user_224,5161243309178932,观看,2026-02-09,舞台,0.1,1,9,23,41,10.4,10.4
user_224,5162371602120770,观看,2026-01-24,舞台,0.1,6,24,23,41,10.4,10.4
user_224,5066869128757286,观看,2026-01-18,舞台,0.1,7,18,23,41,10.4,10.4
user_224,5241343320981577,点赞,2026-02-04,舞台,0.5,3,4,23,41,10.4,10.4
user_224,5048927724961837,观看,2026-01-22,舞台,0.1,4,22,23,41,10.4,10.4
user_224,5104058378158113,点赞,2026-01-29,舞台,0.5,4,29,23,41,10.4,10.4
user_224,5162378028056635,观看,2026-01-25,舞台,0.1,7,25,23,41,10.4,10.4
user_224,5202934083026981,观看,2026-01-23,舞台,0.1,5,23,23,41,10.4,10.4
user_224,5159414383181932,观看,2026-01-22,舞台,0.1,4,22,23,41,10.4,10.4
user_224,5203596089163818,观看,2026-01-23,舞台,0.1,5,23,23,41,10.4,10.4
user_224,5250043062714494,点赞,2026-01-31,舞台,0.5,6,31,23,41,10.4,10.4
user_224,5035883104239662,观看,2026-01-22,舞台,0.1,4,22,23,41,10.4,10.4
user_224,5070943551422523,观看,2026-02-04,舞台,0.1,3,4,23,41,10.4,10.4
user_224,5067680378716197,观看,2026-01-23,舞台,0.1,5,23,23,41,10.4,10.4
user_224,5161202121375804,观看,2026-01-21,舞台,0.1,3,21,23,41,10.4,10.4
user_224,4604459066785805,收藏,2026-02-03,舞台,1.0,2,3,23,41,10.4,10.4
user_224,5204013826899982,观看,2026-02-07,舞台,0.1,6,7,23,41,10.4,10.4
user_224,4933628858138676,观看,2026-02-05,舞台,0.1,4,5,23,41,10.4,10.4
user_224,5085396850376745,收藏,2026-02-08,舞台,1.0,7,8,23,41,10.4,10.4
user_224,5250043062714494,观看,2026-01-21,舞台,0.1,3,21,23,41,10.4,10.4
user_224,5106904402165788,观看,2026-01-18,舞台,0.1,7,18,23,41,10.4,10.4
user_224,4931453541089345,观看,2026-01-20,舞台,0.1,2,20,23,41,10.4,10.4
user_224,5201843966378007,观看,2026-01-17,舞台,0.1,6,17,23,41,10.4,10.4
user_224,5155285300346914,观看,2026-02-06,舞台,0.1,5,6,23,41,10.4,10.4
user_224,5159386402979898,收藏,2026-01-22,舞台,1.0,4,22,23,41,10.4,10.4
user_224,5192418039890093,点赞,2026-01-21,舞台,0.5,3,21,23,41,10.4,10.4
user_224,5235912129577108,点赞,2026-02-06,舞台,0.5,5,6,23,41,10.4,10.4
user_224,5085410984919157,观看,2026-02-10,舞台,0.1,2,10,23,41,10.4,10.4
user_225,5200313028640790,点赞,2026-01-22,舞台,0.5,4,22,21,36,9.200000000000001,9.200000000000001
user_225,5085430509404163,观看,2026-01-19,舞台,0.1,1,19,21,36,9.200000000000001,9.200000000000001
user_225,4971691496112249,观看,2026-01-24,舞台,0.1,6,24,21,36,9.200000000000001,9.200000000000001
user_225,5162364853485608,观看,2026-01-31,舞台,0.1,6,31,21,36,9.200000000000001,9.200000000000001
user_225,5236117289500694,观看,2026-02-11,舞台,0.1,3,11,21,36,9.200000000000001,9.200000000000001
user_225,4671282625839225,观看,2026-01-25,舞台,0.1,7,25,21,36,9.200000000000001,9.200000000000001
user_225,5200316568633373,观看,2026-02-12,舞台,0.1,4,12,21,36,9.200000000000001,9.200000000000001
user_225,4931479210491979,观看,2026-02-12,舞台,0.1,4,12,21,36,9.200000000000001,9.200000000000001
user_225,5159386402979898,观看,2026-02-10,舞台,0.1,2,10,21,36,9.200000000000001,9.200000000000001
user_225,5163480328896526,观看,2026-01-18,舞台,0.1,7,18,21,36,9.200000000000001,9.200000000000001
user_225,5182187012816901,收藏,2026-01-14,舞台,1.0,3,14,21,36,9.200000000000001,9.200000000000001
user_225,4979679191302178,观看,2026-02-03,舞台,0.1,2,3,21,36,9.200000000000001,9.200000000000001
user_225,4626326439788623,观看,2026-01-31,舞台,0.1,6,31,21,36,9.200000000000001,9.200000000000001
user_225,5159706428375088,观看,2026-02-02,舞台,0.1,1,2,21,36,9.200000000000001,9.200000000000001
user_225,5202903689265246,点赞,2026-01-29,舞台,0.5,4,29,21,36,9.200000000000001,9.200000000000001
user_225,5198533406687570,观看,2026-02-10,舞台,0.1,2,10,21,36,9.200000000000001,9.200000000000001
user_225,5042684860235786,观看,2026-02-11,舞台,0.1,3,11,21,36,9.200000000000001,9.200000000000001
user_225,5103622284050452,观看,2026-02-10,舞台,0.1,2,10,21,36,9.200000000000001,9.200000000000001
user_225,5161893489213476,观看,2026-02-10,舞台,0.1,2,10,21,36,9.200000000000001,9.200000000000001
user_225,5162371099066417,点赞,2026-01-27,舞台,0.5,2,27,21,36,9.200000000000001,9.200000000000001
user_225,5200339318800413,收藏,2026-02-08,舞台,1.0,7,8,21,36,9.200000000000001,9.200000000000001
user_225,5185440358006815,点赞,2026-01-25,舞台,0.5,7,25,21,36,9.200000000000001,9.200000000000001
user_225,4971677600120842,观看,2026-02-11,舞台,0.1,3,11,21,36,9.200000000000001,9.200000000000001
user_225,5198841050234897,观看,2026-01-16,舞台,0.1,5,16,21,36,9.200000000000001,9.200000000000001
user_225,5162358411034649,观看,2026-02-05,舞台,0.1,4,5,21,36,9.200000000000001,9.200000000000001
user_225,5187562084433971,观看,2026-01-20,舞台,0.1,2,20,21,36,9.200000000000001,9.200000000000001
user_225,5162907227586634,观看,2026-01-21,舞台,0.1,3,21,21,36,9.200000000000001,9.200000000000001
user_225,5070549643100261,观看,2026-01-23,舞台,0.1,5,23,21,36,9.200000000000001,9.200000000000001
user_225,5085408829046834,收藏,2026-01-19,舞台,1.0,1,19,21,36,9.200000000000001,9.200000000000001
user_225,5202396201287712,观看,2026-01-15,舞台,0.1,4,15,21,36,9.200000000000001,9.200000000000001
user_225,5179921425956938,观看,2026-01-15,舞台,0.1,4,15,21,36,9.200000000000001,9.200000000000001
user_225,5192438072148019,点赞,2026-01-21,舞台,0.5,3,21,21,36,9.200000000000001,9.200000000000001
user_225,5235907150938211,观看,2026-01-22,舞台,0.1,4,22,21,36,9.200000000000001,9.200000000000001
user_225,5085425660788746,收藏,2026-01-23,舞台,1.0,5,23,21,36,9.200000000000001,9.200000000000001
user_225,4969274998194178,观看,2026-01-20,舞台,0.1,2,20,21,36,9.200000000000001,9.200000000000001
user_225,5110492637888558,观看,2026-01-27,舞台,0.1,2,27,21,36,9.200000000000001,9.200000000000001
user_226,5106892444467222,观看,2026-01-14,舞台,0.1,3,14,18,28,6.1,6.1
user_226,5104058378158113,观看,2026-02-07,舞台,0.1,6,7,18,28,6.1,6.1
user_226,5202922661937191,观看,2026-02-05,舞台,0.1,4,5,18,28,6.1,6.1
user_226,5196367170306115,收藏,2026-02-03,舞台,1.0,2,3,18,28,6.1,6.1
user_226,5236532714602505,观看,2026-01-14,舞台,0.1,3,14,18,28,6.1,6.1
user_226,5235867317633115,观看,2026-02-09,舞台,0.1,1,9,18,28,6.1,6.1
user_226,5199160916246536,点赞,2026-01-21,舞台,0.5,3,21,18,28,6.1,6.1
user_226,5246456500781085,观看,2026-01-28,舞台,0.1,3,28,18,28,6.1,6.1
user_226,5162535146684514,观看,2026-02-11,舞台,0.1,3,11,18,28,6.1,6.1
user_226,5068452998610981,点赞,2026-02-07,舞台,0.5,6,7,18,28,6.1,6.1
user_226,5192420489625750,观看,2026-02-07,舞台,0.1,6,7,18,28,6.1,6.1
user_226,5101794557362210,点赞,2026-01-19,舞台,0.5,1,19,18,28,6.1,6.1
user_226,5117766987088073,观看,2026-02-08,舞台,0.1,7,8,18,28,6.1,6.1
user_226,4969043376144388,观看,2026-01-31,舞台,0.1,6,31,18,28,6.1,6.1
user_226,5031872061702189,点赞,2026-02-11,舞台,0.5,3,11,18,28,6.1,6.1
user_226,5235888213655712,观看,2026-01-22,舞台,0.1,4,22,18,28,6.1,6.1
user_226,5085389669728275,观看,2026-01-30,舞台,0.1,5,30,18,28,6.1,6.1
user_226,5235917439565849,观看,2026-01-30,舞台,0.1,5,30,18,28,6.1,6.1
user_226,5192430383988856,观看,2026-01-31,舞台,0.1,6,31,18,28,6.1,6.1
user_226,5169438056710176,点赞,2026-01-17,舞台,0.5,6,17,18,28,6.1,6.1
user_226,4931479210491979,观看,2026-01-26,舞台,0.1,1,26,18,28,6.1,6.1
user_226,5235927145185361,观看,2026-01-31,舞台,0.1,6,31,18,28,6.1,6.1
user_226,5235878856163400,观看,2026-01-28,舞台,0.1,3,28,18,28,6.1,6.1
user_226,5099304885354522,观看,2026-01-19,舞台,0.1,1,19,18,28,6.1,6.1
user_226,5200316568633373,观看,2026-02-02,舞台,0.1,1,2,18,28,6.1,6.1
user_226,5189005621526633,观看,2026-02-04,舞台,0.1,3,4,18,28,6.1,6.1
user_226,5159414383181932,点赞,2026-02-02,舞台,0.5,1,2,18,28,6.1,6.1
user_226,5201306835419169,观看,2026-01-15,舞台,0.1,4,15,18,28,6.1,6.1
user_227,5161893489213476,观看,2026-01-20,舞台,0.1,2,20,23,34,9.4,9.4
user_227,5170596984848465,观看,2026-02-10,舞台,0.1,2,10,23,34,9.4,9.4
user_227,5169438056710176,观看,2026-02-11,舞台,0.1,3,11,23,34,9.4,9.4
user_227,5078610160058414,观看,2026-01-30,舞台,0.1,5,30,23,34,9.4,9.4
user_227,5114078579064897,观看,2026-01-15,舞台,0.1,4,15,23,34,9.4,9.4
user_227,5180450457452672,观看,2026-02-08,舞台,0.1,7,8,23,34,9.4,9.4
user_227,5235911420477515,观看,2026-02-05,舞台,0.1,4,5,23,34,9.4,9.4
user_227,5085410984919157,观看,2026-02-03,舞台,0.1,2,3,23,34,9.4,9.4
user_227,5085404114649126,观看,2026-02-02,舞台,0.1,1,2,23,34,9.4,9.4
user_227,5208672448479240,观看,2026-02-09,舞台,0.1,1,9,23,34,9.4,9.4
user_227,5002464449986631,观看,2026-01-21,舞台,0.1,3,21,23,34,9.4,9.4
user_227,5162361925861432,观看,2026-01-26,舞台,0.1,1,26,23,34,9.4,9.4
user_227,5167064537825352,观看,2026-01-29,舞台,0.1,4,29,23,34,9.4,9.4
user_227,5198166060892225,收藏,2026-02-12,舞台,1.0,4,12,23,34,9.4,9.4
user_227,5201832172257386,观看,2026-02-08,舞台,0.1,7,8,23,34,9.4,9.4
user_227,5156876854427742,点赞,2026-01-31,舞台,0.5,6,31,23,34,9.4,9.4
user_227,5198166060892225,观看,2026-02-03,舞台,0.1,2,3,23,34,9.4,9.4
user_227,5202747600076850,观看,2026-01-28,舞台,0.1,3,28,23,34,9.4,9.4
user_227,5104063138693129,观看,2026-01-16,舞台,0.1,5,16,23,34,9.4,9.4
